title,price,location,area,bathrooms,bedrooms,log_price,log_area
furniture flat 1bhk in elkhwair included all bills,225.0,"al khuwair, muscat",70.0,1.0,1.0,5.420534999272286,4.2626798770413155
شقق مطلة على بحر,50.0,"salalah, dhofar",110.0,2.0,2.0,3.9318256327243257,4.709530201312334
al munna bawshar near dolphin village 3 bedrooms + maid’s room,340.0,"bosher, muscat",200.0,5.0,4.0,5.831882477283517,5.303304908059076
بيت للأجار اليومي في الجبل الأخضر.,65.0,"izki, al dakhiliya",100.0,5.0,3.0,4.189654742026425,4.61512051684126
flat for rent,150.0,"yunqul, al dhahirah",300.0,2.0,4.0,5.017279836814924,5.707110264748875
shop for rent,430.0,"bosher, muscat",43.0,2.0,2.0,6.066108090103747,3.784189633918261
rent room,100.0,"al maabilah, muscat",100.0,1.0,1.0,4.61512051684126,4.61512051684126
flat  for rent,230.0,"al mawaleh, muscat",100.0,2.0,2.0,5.442417710521793,4.61512051684126
flat for rent,70.0,"salalah, dhofar",300.0,3.0,6.0,4.2626798770413155,5.707110264748875
flat for  rent,50.0,"qurayyat, muscat",700.0,2.0,2.0,3.9318256327243257,6.55250788703459
villa for rent,140.0,"salalah, dhofar",300.0,6.0,6.0,4.948759890378168,5.707110264748875
room for rent,120.0,"qurum, muscat",25.0,1.0,1.0,4.795790545596741,3.258096538021482
flat for rent,230.0,"al seeb, muscat",100.0,2.0,3.0,5.442417710521793,4.61512051684126
room for rent,115.0,"al hail, muscat",60.0,1.0,1.0,4.7535901911063645,4.110873864173311
flat for rent daily,50.0,"salalah, dhofar",230.0,3.0,2.0,3.9318256327243257,5.442417710521793
room for ren t,35.0,"salalah, dhofar",60.0,1.0,1.0,3.58351893845611,4.110873864173311
vill for rent,380.0,"al amarat, muscat",450.0,5.0,6.0,5.942799375126701,6.111467339502679
room for rent,100.0,"al amarat, muscat",60.0,1.0,1.0,4.61512051684126,4.110873864173311
shop for rent,60.0,"liwa, al batinah",30.0,2.0,2.0,4.110873864173311,3.4339872044851463
room for rent,100.0,"al hail, muscat",100.0,1.0,1.0,4.61512051684126,4.61512051684126
room for rent,160.0,"azaiba, muscat",60.0,1.0,1.0,5.081404364984463,4.110873864173311
rooom for rent,135.0,"al maabilah, muscat",45.0,1.0,1.0,4.912654885736052,3.828641396489095
flat for rent,220.0,"al maabilah, muscat",100.0,2.0,2.0,5.3981627015177525,4.61512051684126
غرف للإيجار في سكن موظفات موقع السكن في الخوض,70.0,"al khoud, muscat",60.0,1.0,1.0,4.2626798770413155,4.110873864173311
furniture flat 1bhk in elghobra north close to beach,250.0,"al ghubrah, muscat",68.0,2.0,1.0,5.5254529391317835,4.23410650459726
studio for rent al mawaleh,340.0,"al khoud, muscat",18.0,1.0,1.0,5.831882477283517,2.9444389791664403
ورشة للأيجار في المسفاة,75.0,"bosher, muscat",35.0,2.0,2.0,4.330733340286331,3.58351893845611
studio for rent,50.0,"salalah, dhofar",100.0,2.0,1.0,3.9318256327243257,4.61512051684126
bed for rent daily,50.0,"salalah, dhofar",500.0,4.0,6.0,3.9318256327243257,6.2166061010848646
farm for rent,80.0,"al amarat, muscat",1800.0,6.0,2.0,4.394449154672439,7.496097345175956
rooms for rent,85.0,"al khoud, muscat",60.0,1.0,1.0,4.454347296253507,4.110873864173311
flat for rent,585.0,"al khoud, muscat",120.0,2.0,2.0,6.373319789577012,4.795790545596741
flat for rent,165.0,"ruwi, muscat",100.0,2.0,3.0,5.111987788356544,4.61512051684126
room for rent,130.0,"al maabilah, muscat",300.0,1.0,1.0,4.875197323201151,5.707110264748875
studio and room for rent,50.0,"salalah, dhofar",10.0,1.0,1.0,3.9318256327243257,2.3978952727983707
share room for rent,100.0,"ruwi, muscat",100.0,1.0,1.0,4.61512051684126,4.61512051684126
flat for rent,650.0,"muscat hills, muscat",170.0,2.0,2.0,6.478509642208569,5.14166355650266
الموضوع/ عقود ايجار مكاتب مؤقتة وترخيص الانشطة,75.0,"al seeb, muscat",1555.0,2.0,2.0,4.330733340286331,7.349873704738337
falt for ren,50.0,"taqah, dhofar",230.0,3.0,3.0,3.9318256327243257,5.442417710521793
villa for rent,600.0,"qurum, muscat",320.0,6.0,5.0,6.398594934535208,5.771441123130016
1br apartment at ruwi - hala,150.0,"ruwi, muscat",72.0,2.0,1.0,5.017279836814924,4.290459441148391
shop rent,180.0,"muscat hills, muscat",17.0,2.0,2.0,5.198497031265826,2.8903717578961645
يتوفر لدينا غرف و استيديو و شقق,50.0,"salalah, dhofar",83.0,2.0,2.0,3.9318256327243257,4.430816798843313
brand new commercial space for rent near squ at al khoudh 6th avenue,12.0,"al khoud, muscat",300.0,2.0,2.0,2.5649493574615367,5.707110264748875
shop for rent,250.0,"bosher, muscat",30.0,2.0,2.0,5.5254529391317835,3.4339872044851463
shop rent,750.0,"ruwi, muscat",400.0,2.0,2.0,6.621405651764134,5.993961427306569
bed for rent,150.0,"al mawaleh, muscat",300.0,5.0,5.0,5.017279836814924,5.707110264748875
flat and studio for rent,180.0,"qurum, muscat",100.0,1.0,1.0,5.198497031265826,4.61512051684126
flat for rent,490.0,"qurum, muscat",190.0,5.0,4.0,6.19644412779452,5.25227342804663
flat for rent,220.0,"al khoud, muscat",109.0,5.0,4.0,5.3981627015177525,4.700480365792417
"supermarket, pharmacy, hospital, mall / shopping center, restaurant  d",120.0,"al khuwair, muscat",140.0,1.0,1.0,4.795790545596741,4.948759890378168
brand new shops for rent prime location in ghala phase 1,350.0,"ghala, muscat",36.0,2.0,2.0,5.860786223465865,3.6109179126442243
شقه للإيجار في المعبيله خلف بدر السماء قريب دوار الصفاء,230.0,"al maabilah, muscat",80.0,1.0,1.0,5.442417710521793,4.394449154672439
فرصة محل بسوق مطرح للإيجار,100.0,"mutrah, muscat",20.0,2.0,2.0,4.61512051684126,3.044522437723423
شقه للإيجار في المعبيله خلف بدرّ السماء قريب دوار الصفاء,230.0,"al maabilah, muscat",80.0,1.0,1.0,5.442417710521793,4.394449154672439
للإيجارمحلات تجارية ، ومعرض بالقرب من الشارع العام,150.0,"saham, al batinah",400.0,2.0,2.0,5.017279836814924,5.993961427306569
2 bhk apartment for rent-  marsa 1 - al mouj,750.0,"the wave (almouj), muscat",145.0,2.0,2.0,6.621405651764134,4.983606621708336
"central air conditioning, air conditioning, balcony, private pool, dou",50.0,"al seeb, muscat",250.0,1.0,2.0,3.9318256327243257,5.5254529391317835
سور ال حديد فيلا للايجار,340.0,"al seeb, muscat",450.0,6.0,6.0,5.831882477283517,6.111467339502679
spacious two-bedroom apartment (2bhk) in al ghubrah with free wifi,265.0,"al ghubrah, muscat",100.0,3.0,2.0,5.583496308781699,4.61512051684126
"elevator, garage parking, intercom, broadband internet, security",220.0,"al mawaleh, muscat",100.0,3.0,2.0,5.3981627015177525,4.61512051684126
2 bedroom  spacious flat for rent near by indian school ghubra,240.0,"al ghubrah, muscat",100.0,2.0,2.0,5.484796933490655,4.61512051684126
30 sqm shop for rent in mawaleh,250.0,"al mawaleh, muscat",30.0,2.0,2.0,5.5254529391317835,3.4339872044851463
"warehouse, office space & shops in misfah industrial area لـلإيــجــار",340.0,"misfah, muscat",24.0,2.0,2.0,5.831882477283517,3.2188758248682006
"elegant 2bhk apartment in al mouj, marsa 3a",340.0,"the wave (almouj), muscat",74.5,2.0,2.0,5.831882477283517,4.324132656254979
للإيجار فيلا جديده وكبيرة في بصحلنوت,70.0,"salalah, dhofar",100.0,3.0,3.0,4.2626798770413155,4.61512051684126
"washing machine, oven, central air conditioning, refrigerator, air con",100.0,"ibri, al dhahirah",90.0,2.0,3.0,4.61512051684126,4.51085950651685
فيلا للايجار اليومي في صحلنوت,70.0,"salalah, dhofar",500.0,6.0,6.0,4.2626798770413155,6.2166061010848646
saloon for rent – souq al khoud | 89 sqm | omr 450/month,340.0,"al khoud, muscat",34.0,2.0,2.0,5.831882477283517,3.5553480614894135
great deal office for rent in ghala near star bucks,340.0,"ghala, muscat",235.0,2.0,2.0,5.831882477283517,5.4638318050256105
furnished 1 bedroom flat available for rent in ghala,325.0,"ghala, muscat",100.0,2.0,1.0,5.786897381366708,4.61512051684126
"2k sqm warsehose with openland of 10k sqm, opp al seer logistics barka",340.0,"barka, al batinah",2000.0,2.0,2.0,5.831882477283517,7.601402334583733
offices for rent in al khuwair - مكاتب للإيجار في الخوير,280.0,"al khuwair, muscat",42.0,2.0,2.0,5.638354669333745,3.7612001156935624
flat 1bhk in aziba furniture,250.0,"azaiba, muscat",70.0,1.0,1.0,5.5254529391317835,4.2626798770413155
luxurious villa for rent in al hail south directly from the owner,600.0,"al hail, muscat",305.0,7.0,6.0,6.398594934535208,5.723585101952381
"daily apartment & monthly rentals in ghala, muscat!",340.0,"ghala, muscat",95.0,2.0,2.0,5.831882477283517,4.564348191467836
room available,130.0,"al khuwair, muscat",135.0,1.0,1.0,4.875197323201151,4.912654885736052
فيلا راقيه للايجار,650.0,"qurum, muscat",200.0,5.0,4.0,6.478509642208569,5.303304908059076
no contract fully furnished studio in falaj sohar close to supermax,150.0,"sohar, al batinah",50.0,1.0,1.0,5.017279836814924,3.9318256327243257
brand new 4 bed's + maid room villa in hambar sohar,330.0,"sohar, al batinah",85.0,5.0,4.0,5.802118375377063,4.454347296253507
3 bed's + 3 bath's flat for bachelor in falaj sohar close to supermax,130.0,"sohar, al batinah",65.0,3.0,3.0,4.875197323201151,4.189654742026425
3 bhk flat in falaj sohar close to oq park 3 flats in one building,160.0,"sohar, al batinah",80.0,3.0,3.0,5.081404364984463,4.394449154672439
شقه للايجار في بوشر,300.0,"bosher, muscat",107.0,3.0,3.0,5.707110264748875,4.68213122712422
شقة للإيجار,400.0,"bosher, muscat",100.0,3.0,2.0,5.993961427306569,4.61512051684126
studio apartment,180.0,"azaiba, muscat",187.0,1.0,1.0,5.198497031265826,5.236441962829949
فيلا للإيجار,500.0,"bosher, muscat",200.0,5.0,4.0,6.2166061010848646,5.303304908059076
room for single bachelor,110.0,"al ghubrah, muscat",15.0,1.0,1.0,4.709530201312334,2.772588722239781
apartments for rent in mabeila behind nesto and next to al-bari mosque,110.0,"al maabilah, muscat",90.0,1.0,1.0,4.709530201312334,4.51085950651685
استراحة النعمان,50.0,"barka, al batinah",2000.0,6.0,2.0,3.9318256327243257,7.601402334583733
spacious 2-bedroom apartment for rent in al ghubrah with free wifi,270.0,"al ghubrah, muscat",150.0,3.0,2.0,5.602118820879701,5.017279836814924
"office at 18 november sea view, rare opportunity",540.0,"azaiba, muscat",87.0,2.0,2.0,6.293419278846481,4.477336814478207
"excellent unfurnished and furnished rooms,studios,1 bhk,all muscat",340.0,"azaiba, muscat",140.0,1.0,1.0,5.831882477283517,4.948759890378168
2 bedroom apartment on 18th nov,340.0,"azaiba, muscat",112.0,2.0,2.0,5.831882477283517,4.727387818712341
3 bedrooms flat with big  living room at alkhwier full floor,325.0,"al khuwair, muscat",150.0,2.0,3.0,5.786897381366708,5.017279836814924
صلالة عوقد,70.0,"salalah, dhofar",400.0,5.0,5.0,4.2626798770413155,5.993961427306569
1 bhk apartment for rent,350.0,"muscat hills, muscat",90.0,2.0,1.0,5.860786223465865,4.51085950651685
2bhk apartment for rent,425.0,"muscat hills, muscat",123.0,3.0,2.0,6.054439346269371,4.820281565605037
flat 1bhk in elkhwair with new furniture,280.0,"al khuwair, muscat",65.0,1.0,1.0,5.638354669333745,4.189654742026425
شقة دوبلكس للإيجار,550.0,"bosher, muscat",110.0,4.0,3.0,6.311734809152915,4.709530201312334
luxurious 2 bedroom apartment  mazaya residence-  al mawaleh south,375.0,"al mawaleh, muscat",110.0,2.0,2.0,5.929589143389895,4.709530201312334
غرف واسعة للايجار ا شامل كل شي اقرا الوصف و تواصل واتس,120.0,"al maabilah, muscat",60.0,1.0,1.0,4.795790545596741,4.110873864173311
غرفه راقيه جدا للموظفات,100.0,"al maabilah, muscat",45.0,1.0,1.0,4.61512051684126,3.828641396489095
مستودع للايجار,550.0,"sohar, al batinah",265.0,2.0,2.0,6.311734809152915,5.583496308781699
studio furniture in elghobra north,150.0,"al ghubrah, muscat",50.0,1.0,2.0,5.017279836814924,3.9318256327243257
flat 2bedroom furniture in elkhwair front of radisson blue hotel,350.0,"al khuwair, muscat",90.0,2.0,2.0,5.860786223465865,4.51085950651685
غرف للإيجار اليومي للعوائل الموالح الخاص مهمل,120.0,"al mawaleh, muscat",42.0,1.0,1.0,4.795790545596741,3.7612001156935624
‏لدينا غرفتين نوم وصالة عائلية وحمامين,175.0,"mutrah, muscat",44.0,2.0,2.0,5.170483995038151,3.8066624897703196
شقه مفروشه للايجار في الخوير بالقرب من شيشه هرمز الخوير,250.0,"al khuwair, muscat",60.0,1.0,1.0,5.5254529391317835,4.110873864173311
منزل للإيجار بالجبل الاخضر ب 35 ريال,111.0,"nizwa, al dakhiliya",1111.0,3.0,2.0,4.718498871295094,7.013915474810528
شاليهة في مصيره,250.0,"masira, al sharqiya",200.0,1.0,1.0,5.5254529391317835,5.303304908059076
بيت للايجار في صحلنوت,90.0,"rakhyut, dhofar",50.0,2.0,2.0,4.51085950651685,3.9318256327243257
exclusive luxurious 2 bedroom + study room apartment – al mouj liwan,700.0,"the wave (almouj), muscat",145.0,2.0,3.0,6.55250788703459,4.983606621708336
bed room with attached bathroom and sharing kitchen,140.0,"azaiba, muscat",10.0,1.0,1.0,4.948759890378168,2.3978952727983707
ايجار كرفانه موقعا الخوض الايجار ٢٠٠ ريال  الكرفانه حالتها ممتازه جداً,200.0,"al khoud, muscat",12.0,2.0,2.0,5.303304908059076,2.5649493574615367
شقة vip مفروشة للإيجار اليومي السعر ما بين 20 إلى 35,50.0,"al mawaleh, muscat",80.0,1.0,1.0,3.9318256327243257,4.394449154672439
apartment for rent in mawalih شقة للايجار في الموالح,340.0,"al mawaleh, muscat",150.0,2.0,1.0,5.831882477283517,5.017279836814924
شقه للايجار 2غرفه في منطقه الغبره الشماليه قريب ش18 نوفمبر,200.0,"al ghubrah, muscat",115.0,2.0,2.0,5.303304908059076,4.7535901911063645
شقه للايجار2غرفه في منطقه الخوض السابعه  شارع مزون,180.0,"al khoud, muscat",98.0,2.0,2.0,5.198497031265826,4.59511985013459
شقه للايجار1غرفه في منطقه مسقط هيلز مفروش بالكامل,340.0,"muscat hills, muscat",80.0,2.0,1.0,5.831882477283517,4.394449154672439
فيلا للايجار 5غرف في منطقه بوشر بجوار المني جاردين وقريب عمان مول,600.0,"bosher, muscat",320.0,5.0,5.0,6.398594934535208,5.771441123130016
شقه للايجار 2غرفه في منطقه بوشر قريب شارع المها,240.0,"bosher, muscat",120.0,3.0,2.0,5.484796933490655,4.795790545596741
big studio same flat in elkhwair furniture included all bills,215.0,"al khuwair, muscat",60.0,1.0,1.0,5.375278407684165,4.110873864173311
flat 1bhk in elkhwair close to national finance and bank muscat,250.0,"al khuwair, muscat",70.0,1.0,1.0,5.5254529391317835,4.2626798770413155
شقة للإيجار في الخوض,750.0,"al khoud, muscat",100.0,2.0,2.0,6.621405651764134,4.61512051684126
مبنى صناعية تجاري للإيجار في العامرات,60.0,"al amarat, muscat",1375.0,2.0,2.0,4.110873864173311,7.226936018493289
غرفة للايجار اليومي في المعبيلة ب8 ريالrooms for rent in maabilah,340.0,"al maabilah, muscat",60.0,1.0,1.0,5.831882477283517,4.110873864173311
مخزن للايجار اليومي في العوهي,850.0,"sohar, al batinah",751.0,2.0,2.0,6.7464121285733745,6.62273632394984
شقة للايجار العامرات,180.0,"al amarat, muscat",100.0,3.0,3.0,5.198497031265826,4.61512051684126
studio garage for rent,577.0,"al kamil and al waafi, al sharqiya",541.0,2.0,2.0,6.359573868672378,6.295266001439646
2 bedroom apartment for rent - unspecified location,824.0,"al kamil and al waafi, al sharqiya",261.0,7.0,2.0,6.715383386334681,5.568344503761097
أرض صناعية للايجار في بركاء السقسوق industrial land for rent in barka,550.0,"barka, al batinah",860.0,2.0,2.0,6.311734809152915,6.7580945044277305
amazing  house in madinat sultan near pizza hut,555.0,"madinat as sultan qaboos, muscat",300.0,3.0,3.0,6.320768294250582,5.707110264748875
open plan house modern design  near muzun and wave,340.0,"al mawaleh, muscat",300.0,4.0,4.0,5.831882477283517,5.707110264748875
شقة للايجار في ولاية السويق في مبنى اوريدو,340.0,"suwaiq, al batinah",125.0,2.0,2.0,5.831882477283517,4.836281906951478
rent & bed space in alkhud 6th / سكن شباب بالخوض السادسة,40.0,"al khoud, muscat",200.0,2.0,4.0,3.713572066704308,5.303304908059076
